"Station Name","Date (Local Standard Time)","Air Temp. Min. (°C)","Air Temp. Min. Source Flag","Air Temp. Min. Record Completeness (%)","Air Temp. Max. (°C)","Air Temp. Max. Source Flag","Air Temp. Max. Record Completeness (%)","Air Temp. Avg. (°C)","Air Temp. Avg. Source Flag","Air Temp. Avg. Record Completeness (%)","Humidity Avg. (%)","Humidity Avg. Source Flag","Humidity Avg. Record Completeness (%)","Precip. Accumulated (mm)","Precip. Accumulated Source Flag","Precip. Accumulated Comment","Precip. (mm)","Precip. Source Flag","Precip. Comment","Wind Speed 2 m Avg. (km/h)","Wind Speed 2 m Avg. Source Flag","Wind Speed 2 m Avg. Record Completeness (%)","Wind Speed 10 m Avg. (km/h)","Wind Speed 10 m Avg. Source Flag","Wind Speed 10 m Avg. Record Completeness (%)","Wind Dir. 10 m Avg. (°)","Wind Dir. 10 m Avg. Source Flag","Wind Dir. 10 m Avg. Record Completeness (%)","Frost Probability 0°C (%)","Frost Probability 0°C Source Flag","Frost Probability 0°C Record Completeness (%)"
"Fincastle IMCIN","12-June-2018","8.8","ACTUAL","100.0","22.1","ACTUAL","100.0","15.4","AGGREGATED","100.0","35.1","AGGREGATED","100.0","36.2","AGGREGATED","using element [Precip. Weighing]","0.0","AGGREGATED","using element [Precip. Weighing]","14.9","AGGREGATED","100.0","22.2","AGGREGATED","100.0","266.6","AGGREGATED","100.0","0.0","COMPUTED",""
"Fincastle IMCIN","13-June-2018","8.1","ACTUAL","100.0","26.1","ACTUAL","100.0","17.9","AGGREGATED","100.0","39.0","AGGREGATED","100.0","36.2","AGGREGATED","using element [Precip. Weighing]","0.0","AGGREGATED","using element [Precip. Weighing]","12.4","AGGREGATED","100.0","19.0","AGGREGATED","100.0","251.6","AGGREGATED","100.0","0.0","COMPUTED",""
"Fincastle IMCIN","14-June-2018","6.2","ACTUAL","100.0","21.7","ACTUAL","100.0","13.5","AGGREGATED","100.0","65.5","AGGREGATED","100.0","42.2","AGGREGATED","using element [Precip. Weighing]","6.0","AGGREGATED","using element [Precip. Weighing]","10.6","AGGREGATED","100.0","15.7","AGGREGATED","100.0","280.7","AGGREGATED","100.0","0.0","COMPUTED",""
"Fincastle IMCIN","15-June-2018","7.6","ACTUAL","100.0","21.2","ACTUAL","100.0","13.7","AGGREGATED","100.0","75.7","AGGREGATED","100.0","43.2","AGGREGATED","using element [Precip. Weighing]","1.0","AGGREGATED","using element [Precip. Weighing]","6.9","AGGREGATED","100.0","9.2","AGGREGATED","100.0","286.3","AGGREGATED","100.0","0.0","COMPUTED",""
"Fincastle IMCIN","16-June-2018","11.0","ACTUAL","100.0","16.5","ACTUAL","100.0","12.5","AGGREGATED","100.0","89.0","AGGREGATED","100.0","52.1","AGGREGATED","using element [Precip. Weighing]","8.9","AGGREGATED","using element [Precip. Weighing]","9.1","AGGREGATED","100.0","12.6","AGGREGATED","100.0","334.4","AGGREGATED","100.0","0.0","COMPUTED",""
"Fincastle IMCIN","17-June-2018","8.9","ACTUAL","100.0","23.1","ACTUAL","100.0","16.1","AGGREGATED","100.0","68.6","AGGREGATED","100.0","52.1","AGGREGATED","using element [Precip. Weighing]","0.0","AGGREGATED","using element [Precip. Weighing]","5.3","AGGREGATED","100.0","6.4","AGGREGATED","100.0","98.3","AGGREGATED","100.0","0.0","COMPUTED",""
"Fincastle IMCIN","18-June-2018","12.8","ACTUAL","100.0","19.5","ACTUAL","100.0","15.5","AGGREGATED","100.0","80.7","AGGREGATED","100.0","53.6","AGGREGATED","using element [Precip. Weighing]","1.5","AGGREGATED","using element [Precip. Weighing]","5.8","AGGREGATED","100.0","7.7","AGGREGATED","100.0","138.5","AGGREGATED","100.0","0.0","COMPUTED",""
"Fincastle IMCIN","19-June-2018","13.1","ACTUAL","100.0","23.1","ACTUAL","100.0","17.0","AGGREGATED","100.0","73.0","AGGREGATED","100.0","53.6","AGGREGATED","using element [Precip. Weighing]","0.0","AGGREGATED","using element [Precip. Weighing]","6.0","AGGREGATED","100.0","8.0","AGGREGATED","100.0","216.5","AGGREGATED","100.0","0.0","COMPUTED",""
"Fincastle IMCIN","20-June-2018","9.5","ACTUAL","100.0","26.1","ACTUAL","100.0","18.5","AGGREGATED","100.0","68.7","AGGREGATED","100.0","53.6","AGGREGATED","using element [Precip. Weighing]","0.0","AGGREGATED","using element [Precip. Weighing]","8.5","AGGREGATED","100.0","12.2","AGGREGATED","100.0","186.8","AGGREGATED","100.0","0.0","COMPUTED",""
"Fincastle IMCIN","21-June-2018","12.6","ACTUAL","100.0","29.9","ACTUAL","100.0","21.0","AGGREGATED","100.0","62.1","AGGREGATED","100.0","53.6","AGGREGATED","using element [Precip. Weighing]","0.0","AGGREGATED","using element [Precip. Weighing]","10.0","AGGREGATED","100.0","14.2","AGGREGATED","100.0","191.3","AGGREGATED","100.0","0.0","COMPUTED",""
