"Station Name","Date (Local Standard Time)","Air Temp. Min. (°C)","Air Temp. Min. Source Flag","Air Temp. Min. Record Completeness (%)","Air Temp. Max. (°C)","Air Temp. Max. Source Flag","Air Temp. Max. Record Completeness (%)","Air Temp. Avg. (°C)","Air Temp. Avg. Source Flag","Air Temp. Avg. Record Completeness (%)","Humidity Avg. (%)","Humidity Avg. Source Flag","Humidity Avg. Record Completeness (%)","Precip. Accumulated (mm)","Precip. Accumulated Source Flag","Precip. Accumulated Comment","Precip. (mm)","Precip. Source Flag","Precip. Comment","Wind Speed 2 m Avg. (km/h)","Wind Speed 2 m Avg. Source Flag","Wind Speed 2 m Avg. Record Completeness (%)","Wind Speed 10 m Avg. (km/h)","Wind Speed 10 m Avg. Source Flag","Wind Speed 10 m Avg. Record Completeness (%)","Wind Dir. 10 m Avg. (°)","Wind Dir. 10 m Avg. Source Flag","Wind Dir. 10 m Avg. Record Completeness (%)","Frost Probability 0°C (%)","Frost Probability 0°C Source Flag","Frost Probability 0°C Record Completeness (%)"
"Bow Island","13-June-2018","9.3","ACTUAL","100.0","26.2","ACTUAL","100.0","18.7","AGGREGATED","100.0","35.0","AGGREGATED","100.0","32.7","AGGREGATED","using element [Precip. Weighing]","0.0","AGGREGATED","using element [Precip. Weighing]","8.6","AGGREGATED","100.0","16.5","AGGREGATED","100.0","258.3","AGGREGATED","100.0","0.0","COMPUTED",""
"Bow Island","14-June-2018","7.3","ACTUAL","100.0","22.6","ACTUAL","100.0","13.9","AGGREGATED","100.0","62.6","AGGREGATED","100.0","33.9","AGGREGATED","using element [Precip. Weighing]","1.2","AGGREGATED","using element [Precip. Weighing]","9.1","AGGREGATED","100.0","14.1","AGGREGATED","100.0","262.3","AGGREGATED","100.0","0.0","COMPUTED",""
"Bow Island","15-June-2018","7.3","ACTUAL","100.0","23.0","ACTUAL","100.0","14.4","AGGREGATED","100.0","71.9","AGGREGATED","100.0","38.2","AGGREGATED","using element [Precip. Weighing]","4.3","AGGREGATED","using element [Precip. Weighing]","5.5","AGGREGATED","100.0","7.9","AGGREGATED","100.0","318.8","AGGREGATED","100.0","0.0","COMPUTED",""
"Bow Island","16-June-2018","10.9","ACTUAL","100.0","18.2","ACTUAL","100.0","13.9","AGGREGATED","100.0","80.2","AGGREGATED","100.0","42.7","AGGREGATED","using element [Precip. Weighing]","4.5","AGGREGATED","using element [Precip. Weighing]","9.0","AGGREGATED","100.0","11.3","AGGREGATED","100.0","8.1","AGGREGATED","100.0","0.0","COMPUTED",""
"Bow Island","17-June-2018","9.2","ACTUAL","100.0","23.2","ACTUAL","100.0","16.5","AGGREGATED","100.0","67.3","AGGREGATED","100.0","42.7","AGGREGATED","using element [Precip. Weighing]","0.0","AGGREGATED","using element [Precip. Weighing]","5.3","AGGREGATED","100.0","6.8","AGGREGATED","100.0","88.9","AGGREGATED","100.0","0.0","COMPUTED",""
"Bow Island","18-June-2018","11.1","ACTUAL","100.0","19.6","ACTUAL","100.0","15.2","AGGREGATED","100.0","79.0","AGGREGATED","100.0","45.0","AGGREGATED","using element [Precip. Weighing]","2.3","AGGREGATED","using element [Precip. Weighing]","5.9","AGGREGATED","100.0","7.5","AGGREGATED","100.0","132.5","AGGREGATED","100.0","0.0","COMPUTED",""
"Bow Island","19-June-2018","12.0","ACTUAL","100.0","23.4","ACTUAL","100.0","17.1","AGGREGATED","100.0","73.8","AGGREGATED","100.0","45.0","AGGREGATED","using element [Precip. Weighing]","0.0","AGGREGATED","using element [Precip. Weighing]","5.9","AGGREGATED","100.0","7.2","AGGREGATED","100.0","210.3","AGGREGATED","100.0","0.0","COMPUTED",""
"Bow Island","20-June-2018","9.2","ACTUAL","100.0","26.1","ACTUAL","100.0","18.2","AGGREGATED","100.0","71.3","AGGREGATED","100.0","45.0","AGGREGATED","using element [Precip. Weighing]","0.0","AGGREGATED","using element [Precip. Weighing]","8.2","AGGREGATED","100.0","10.2","AGGREGATED","100.0","167.2","AGGREGATED","100.0","0.0","COMPUTED",""
"Bow Island","21-June-2018","12.7","ACTUAL","100.0","29.6","ACTUAL","100.0","20.6","AGGREGATED","100.0","66.6","AGGREGATED","100.0","45.0","AGGREGATED","using element [Precip. Weighing]","0.0","AGGREGATED","using element [Precip. Weighing]","11.0","AGGREGATED","100.0","14.0","AGGREGATED","100.0","170.2","AGGREGATED","100.0","0.0","COMPUTED",""
"Bow Island","22-June-2018","13.1","ACTUAL","100.0","28.1","ACTUAL","100.0","20.1","AGGREGATED","100.0","64.3","AGGREGATED","100.0","45.0","AGGREGATED","using element [Precip. Weighing]","0.0","AGGREGATED","using element [Precip. Weighing]","9.7","AGGREGATED","100.0","14.9","AGGREGATED","100.0","290.5","AGGREGATED","100.0","0.0","COMPUTED",""
"Bow Island","23-June-2018","12.0","ACTUAL","100.0","23.7","ACTUAL","100.0","17.8","AGGREGATED","100.0","77.0","AGGREGATED","100.0","45.0","AGGREGATED","using element [Precip. Weighing]","0.0","AGGREGATED","using element [Precip. Weighing]","7.5","AGGREGATED","100.0","10.6","AGGREGATED","100.0","300.3","AGGREGATED","100.0","0.0","COMPUTED",""
"Bow Island","24-June-2018","12.8","ACTUAL","100.0","28.1","ACTUAL","100.0","20.3","AGGREGATED","100.0","70.9","AGGREGATED","100.0","45.0","AGGREGATED","using element [Precip. Weighing]","0.0","AGGREGATED","using element [Precip. Weighing]","5.4","AGGREGATED","100.0","6.7","AGGREGATED","100.0","274.8","AGGREGATED","100.0","0.0","COMPUTED",""
"Bow Island","25-June-2018","13.8","ACTUAL","100.0","31.8","ACTUAL","100.0","22.1","AGGREGATED","100.0","60.2","AGGREGATED","100.0","45.0","AGGREGATED","using element [Precip. Weighing]","0.0","AGGREGATED","using element [Precip. Weighing]","11.0","AGGREGATED","100.0","15.4","AGGREGATED","100.0","192.3","AGGREGATED","100.0","0.0","COMPUTED",""
"Bow Island","26-June-2018","10.1","ACTUAL","100.0","22.9","ACTUAL","100.0","17.6","AGGREGATED","100.0","36.5","AGGREGATED","100.0","45.0","AGGREGATED","using element [Precip. Weighing]","0.0","AGGREGATED","using element [Precip. Weighing]","13.9","AGGREGATED","100.0","23.4","AGGREGATED","100.0","267.3","AGGREGATED","100.0","0.0","COMPUTED",""
"Bow Island","27-June-2018","6.6","ACTUAL","100.0","24.9","ACTUAL","100.0","16.8","AGGREGATED","100.0","46.5","AGGREGATED","100.0","45.0","AGGREGATED","using element [Precip. Weighing]","0.0","AGGREGATED","using element [Precip. Weighing]","6.6","AGGREGATED","100.0","11.3","AGGREGATED","100.0","248.0","AGGREGATED","100.0","0.0","COMPUTED",""
"Bow Island","28-June-2018","10.4","ACTUAL","100.0","23.8","ACTUAL","100.0","17.4","AGGREGATED","100.0","53.8","AGGREGATED","100.0","45.0","AGGREGATED","using element [Precip. Weighing]","0.0","AGGREGATED","using element [Precip. Weighing]","6.4","AGGREGATED","100.0","8.1","AGGREGATED","100.0","299.9","AGGREGATED","100.0","0.0","COMPUTED",""
