"Station Name","Date (Local Standard Time)","Air Temp. Min. (°C)","Air Temp. Min. Source Flag","Air Temp. Min. Record Completeness (%)","Air Temp. Max. (°C)","Air Temp. Max. Source Flag","Air Temp. Max. Record Completeness (%)","Air Temp. Avg. (°C)","Air Temp. Avg. Source Flag","Air Temp. Avg. Record Completeness (%)","Humidity Avg. (%)","Humidity Avg. Source Flag","Humidity Avg. Record Completeness (%)","Precip. Accumulated (mm)","Precip. Accumulated Source Flag","Precip. Accumulated Comment","Precip. (mm)","Precip. Source Flag","Precip. Comment","Wind Speed 2 m Avg. (km/h)","Wind Speed 2 m Avg. Source Flag","Wind Speed 2 m Avg. Record Completeness (%)","Wind Speed 10 m Avg. (km/h)","Wind Speed 10 m Avg. Source Flag","Wind Speed 10 m Avg. Record Completeness (%)","Wind Dir. 10 m Avg. (°)","Wind Dir. 10 m Avg. Source Flag","Wind Dir. 10 m Avg. Record Completeness (%)","Frost Probability 0°C (%)","Frost Probability 0°C Source Flag","Frost Probability 0°C Record Completeness (%)"
"Lethbridge Demo Farm IMCIN","12-June-2018","8.4","ACTUAL","100.0","21.4","ACTUAL","100.0","15.1","AGGREGATED","100.0","32.3","AGGREGATED","100.0","31.0","AGGREGATED","using element [Precip. Weighing]","0.0","AGGREGATED","using element [Precip. Weighing]","23.4","AGGREGATED","100.0","33.8","AGGREGATED","100.0","255.1","AGGREGATED","100.0","1.7","COMPUTED",""
"Lethbridge Demo Farm IMCIN","13-June-2018","8.4","ACTUAL","100.0","25.0","ACTUAL","100.0","17.6","AGGREGATED","100.0","34.9","AGGREGATED","100.0","31.0","AGGREGATED","using element [Precip. Weighing]","0.0","AGGREGATED","using element [Precip. Weighing]","15.1","AGGREGATED","100.0","21.8","AGGREGATED","100.0","241.3","AGGREGATED","100.0","1.7","COMPUTED",""
"Lethbridge Demo Farm IMCIN","14-June-2018","6.6","ACTUAL","100.0","19.4","ACTUAL","100.0","13.4","AGGREGATED","100.0","60.6","AGGREGATED","100.0","31.0","AGGREGATED","using element [Precip. Weighing]","0.0","AGGREGATED","using element [Precip. Weighing]","13.0","AGGREGATED","100.0","18.9","AGGREGATED","100.0","274.0","AGGREGATED","100.0","1.7","COMPUTED",""
"Lethbridge Demo Farm IMCIN","15-June-2018","7.9","ACTUAL","100.0","19.3","ACTUAL","100.0","12.8","AGGREGATED","100.0","73.4","AGGREGATED","100.0","36.3","AGGREGATED","using element [Precip. Weighing]","5.3","AGGREGATED","using element [Precip. Weighing]","6.9","AGGREGATED","100.0","8.4","AGGREGATED","100.0","263.6","AGGREGATED","100.0","1.7","COMPUTED",""
"Lethbridge Demo Farm IMCIN","16-June-2018","9.8","ACTUAL","100.0","17.1","ACTUAL","100.0","11.7","AGGREGATED","100.0","90.0","AGGREGATED","100.0","44.2","AGGREGATED","using element [Precip. Weighing]","7.9","AGGREGATED","using element [Precip. Weighing]","11.0","AGGREGATED","100.0","14.3","AGGREGATED","100.0","359.8","AGGREGATED","100.0","1.7","COMPUTED",""
"Lethbridge Demo Farm IMCIN","17-June-2018","8.1","ACTUAL","100.0","20.3","ACTUAL","100.0","14.6","AGGREGATED","100.0","73.5","AGGREGATED","100.0","44.2","AGGREGATED","using element [Precip. Weighing]","0.0","AGGREGATED","using element [Precip. Weighing]","5.9","AGGREGATED","100.0","7.3","AGGREGATED","100.0","56.3","AGGREGATED","100.0","0.0","COMPUTED",""
"Lethbridge Demo Farm IMCIN","18-June-2018","11.1","ACTUAL","100.0","16.3","ACTUAL","100.0","13.7","AGGREGATED","100.0","86.4","AGGREGATED","100.0","47.2","AGGREGATED","using element [Precip. Weighing]","3.0","AGGREGATED","using element [Precip. Weighing]","4.3","AGGREGATED","100.0","4.8","AGGREGATED","100.0","1.7","AGGREGATED","100.0","0.0","COMPUTED",""
"Lethbridge Demo Farm IMCIN","19-June-2018","12.1","ACTUAL","100.0","21.5","ACTUAL","100.0","16.5","AGGREGATED","100.0","71.7","AGGREGATED","100.0","47.4","AGGREGATED","using element [Precip. Weighing]","0.2","AGGREGATED","using element [Precip. Weighing]","7.5","AGGREGATED","100.0","9.9","AGGREGATED","100.0","269.8","AGGREGATED","100.0","0.0","COMPUTED",""
"Lethbridge Demo Farm IMCIN","20-June-2018","8.5","ACTUAL","100.0","25.2","ACTUAL","100.0","17.9","AGGREGATED","100.0","66.0","AGGREGATED","100.0","47.4","AGGREGATED","using element [Precip. Weighing]","0.0","AGGREGATED","using element [Precip. Weighing]","8.6","AGGREGATED","100.0","10.4","AGGREGATED","100.0","168.7","AGGREGATED","100.0","0.0","COMPUTED",""
"Lethbridge Demo Farm IMCIN","21-June-2018","10.2","ACTUAL","100.0","28.3","ACTUAL","100.0","19.3","AGGREGATED","100.0","64.7","AGGREGATED","100.0","47.4","AGGREGATED","using element [Precip. Weighing]","0.0","AGGREGATED","using element [Precip. Weighing]","8.0","AGGREGATED","100.0","10.8","AGGREGATED","100.0","240.0","AGGREGATED","100.0","0.0","COMPUTED",""
"Lethbridge Demo Farm IMCIN","22-June-2018","11.3","ACTUAL","100.0","25.9","ACTUAL","100.0","19.0","AGGREGATED","100.0","63.1","AGGREGATED","100.0","48.9","AGGREGATED","using element [Precip. Weighing]","1.5","AGGREGATED","using element [Precip. Weighing]","9.9","AGGREGATED","100.0","14.1","AGGREGATED","100.0","272.8","AGGREGATED","100.0","0.0","COMPUTED",""
"Lethbridge Demo Farm IMCIN","23-June-2018","11.4","ACTUAL","100.0","20.0","ACTUAL","100.0","15.6","AGGREGATED","100.0","86.8","AGGREGATED","100.0","50.8","AGGREGATED","using element [Precip. Weighing]","1.9","AGGREGATED","using element [Precip. Weighing]","10.0","AGGREGATED","100.0","14.6","AGGREGATED","100.0","288.8","AGGREGATED","100.0","0.0","COMPUTED",""
"Lethbridge Demo Farm IMCIN","24-June-2018","12.4","ACTUAL","100.0","26.8","ACTUAL","100.0","20.1","AGGREGATED","100.0","69.7","AGGREGATED","100.0","50.8","AGGREGATED","using element [Precip. Weighing]","0.0","AGGREGATED","using element [Precip. Weighing]","5.8","AGGREGATED","100.0","7.3","AGGREGATED","100.0","258.2","AGGREGATED","100.0","0.0","COMPUTED",""
"Lethbridge Demo Farm IMCIN","25-June-2018","11.2","ACTUAL","100.0","28.7","ACTUAL","100.0","20.8","AGGREGATED","100.0","52.1","AGGREGATED","100.0","50.8","AGGREGATED","using element [Precip. Weighing]","0.0","AGGREGATED","using element [Precip. Weighing]","13.5","AGGREGATED","100.0","19.2","AGGREGATED","100.0","214.1","AGGREGATED","100.0","0.0","COMPUTED",""
