"Station Name","Date (Local Standard Time)","Air Temp. Min. (°C)","Air Temp. Min. Source Flag","Air Temp. Min. Record Completeness (%)","Air Temp. Max. (°C)","Air Temp. Max. Source Flag","Air Temp. Max. Record Completeness (%)","Air Temp. Avg. (°C)","Air Temp. Avg. Source Flag","Air Temp. Avg. Record Completeness (%)","Humidity Avg. (%)","Humidity Avg. Source Flag","Humidity Avg. Record Completeness (%)","Precip. Accumulated (mm)","Precip. Accumulated Source Flag","Precip. Accumulated Comment","Precip. (mm)","Precip. Source Flag","Precip. Comment","Wind Speed 10 m Avg. (km/h)","Wind Speed 10 m Avg. Source Flag","Wind Speed 10 m Avg. Record Completeness (%)","Precip. Long Term (mm)","Precip. Long Term Source Flag","Air Temp. Avg. Long Term (°C)","Air Temp. Avg. Long Term Source Flag","Air Temp. Avg. Long Term Record Completeness (%)","Air Temp. Avg. Min. Long Term (°C)","Air Temp. Avg. Min. Long Term Source Flag","Air Temp. Avg. Min. Long Term Record Completeness (%)","Air Temp. Avg. Max. Long Term (°C)","Air Temp. Avg. Max. Long Term Source Flag","Air Temp. Avg. Max. Long Term Record Completeness (%)","Growing Degree Days Long Term (base 5°C) (GDD)","Growing Degree Days Long Term (base 5°C) Source Flag","Frost Probability 0°C (%)","Frost Probability 0°C Source Flag","Frost Probability 0°C Record Completeness (%)","ET. Std-Grass (mm)","ET. Std-Grass Source Flag","ET. Std-Grass Comment","Growing Degree Days (base 5°C) (GDD)","Growing Degree Days (base 5°C) Source Flag"
"Fincastle IMCIN","18-May-2019","1.2","ACTUAL","100.0","9.2","ACTUAL","100.0","5.1","AGGREGATED","100.0","86.4","AGGREGATED","100.0","211.0","AGGREGATED","using element [Precip. Weighing]","5.3","AGGREGATED","using element [Precip. Weighing]","22.0","AGGREGATED","100.0","348.8","COMPUTED","12.0","COMPUTED","","5.3","COMPUTED","","18.6","COMPUTED","","186.4","COMPUTED","23.7","COMPUTED","","1.6","COMPUTED","solar-ACT, 2m wind, Avg.","192.4","COMPUTED"
"Fincastle IMCIN","19-May-2019","0.2","ACTUAL","100.0","13.8","ACTUAL","100.0","7.3","AGGREGATED","100.0","68.2","AGGREGATED","100.0","211.1","AGGREGATED","using element [Precip. Weighing]","0.1","AGGREGATED","using element [Precip. Weighing]","14.4","AGGREGATED","100.0","350.1","COMPUTED","12.2","COMPUTED","","5.0","COMPUTED","","19.4","COMPUTED","","193.6","COMPUTED","20.3","COMPUTED","","3.3","COMPUTED","solar-ACT, 2m wind, Avg.","194.4","COMPUTED"
"Fincastle IMCIN","20-May-2019","-0.5","ACTUAL","100.0","11.7","ACTUAL","100.0","7.1","AGGREGATED","100.0","66.6","AGGREGATED","100.0","211.1","AGGREGATED","using element [Precip. Weighing]","0.0","AGGREGATED","using element [Precip. Weighing]","17.9","AGGREGATED","100.0","351.7","COMPUTED","12.3","COMPUTED","","5.2","COMPUTED","","19.3","COMPUTED","","200.9","COMPUTED","15.3","COMPUTED","","2.6","COMPUTED","solar-ACT, 2m wind, Avg.","195.0","COMPUTED"
"Fincastle IMCIN","21-May-2019","6.1","ACTUAL","100.0","10.8","ACTUAL","100.0","7.9","AGGREGATED","100.0","83.9","AGGREGATED","100.0","212.2","AGGREGATED","using element [Precip. Weighing]","1.1","AGGREGATED","using element [Precip. Weighing]","14.1","AGGREGATED","100.0","353.1","COMPUTED","12.6","COMPUTED","","5.6","COMPUTED","","19.7","COMPUTED","","208.5","COMPUTED","13.6","COMPUTED","","1.3","COMPUTED","solar-ACT, 2m wind, Avg.","198.5","COMPUTED"
"Fincastle IMCIN","22-May-2019","3.0","ACTUAL","100.0","21.1","ACTUAL","100.0","11.9","AGGREGATED","100.0","64.0","AGGREGATED","100.0","212.2","AGGREGATED","using element [Precip. Weighing]","0.0","AGGREGATED","using element [Precip. Weighing]","11.4","AGGREGATED","100.0","354.9","COMPUTED","12.7","COMPUTED","","5.6","COMPUTED","","19.8","COMPUTED","","216.3","COMPUTED","11.9","COMPUTED","","4.6","COMPUTED","solar-ACT, 2m wind, Avg.","205.5","COMPUTED"
"Fincastle IMCIN","23-May-2019","4.0","ACTUAL","100.0","22.9","ACTUAL","100.0","14.3","AGGREGATED","100.0","51.4","AGGREGATED","100.0","212.2","AGGREGATED","using element [Precip. Weighing]","0.0","AGGREGATED","using element [Precip. Weighing]","11.6","AGGREGATED","100.0","357.2","COMPUTED","13.2","COMPUTED","","6.1","COMPUTED","","20.3","COMPUTED","","224.5","COMPUTED","8.5","COMPUTED","","5.4","COMPUTED","solar-ACT, 2m wind, Avg.","214.0","COMPUTED"
"Fincastle IMCIN","24-May-2019","6.4","ACTUAL","100.0","20.4","ACTUAL","100.0","13.7","AGGREGATED","100.0","55.6","AGGREGATED","100.0","212.2","AGGREGATED","using element [Precip. Weighing]","0.0","AGGREGATED","using element [Precip. Weighing]","12.6","AGGREGATED","100.0","359.9","COMPUTED","13.0","COMPUTED","","6.1","COMPUTED","","19.9","COMPUTED","","232.5","COMPUTED","6.8","COMPUTED","","4.6","COMPUTED","solar-ACT, 2m wind, Avg.","222.4","COMPUTED"
"Fincastle IMCIN","25-May-2019","8.2","ACTUAL","100.0","19.1","ACTUAL","100.0","12.6","AGGREGATED","100.0","75.0","AGGREGATED","100.0","212.2","AGGREGATED","using element [Precip. Weighing]","0.0","AGGREGATED","using element [Precip. Weighing]","14.3","AGGREGATED","100.0","361.8","COMPUTED","13.3","COMPUTED","","6.5","COMPUTED","","20.2","COMPUTED","","240.8","COMPUTED","3.4","COMPUTED","","3.7","COMPUTED","solar-ACT, 2m wind, Avg.","231.0","COMPUTED"
"Fincastle IMCIN","26-May-2019","5.6","ACTUAL","100.0","18.9","ACTUAL","100.0","11.8","AGGREGATED","100.0","65.1","AGGREGATED","100.0","212.2","AGGREGATED","using element [Precip. Weighing]","0.0","AGGREGATED","using element [Precip. Weighing]","16.5","AGGREGATED","100.0","363.0","COMPUTED","13.5","COMPUTED","","6.6","COMPUTED","","20.3","COMPUTED","","249.3","COMPUTED","3.4","COMPUTED","","4.3","COMPUTED","solar-ACT, 2m wind, Avg.","238.3","COMPUTED"
"Fincastle IMCIN","27-May-2019","6.4","ACTUAL","100.0","19.8","ACTUAL","100.0","13.8","AGGREGATED","100.0","47.3","AGGREGATED","100.0","212.2","AGGREGATED","using element [Precip. Weighing]","0.0","AGGREGATED","using element [Precip. Weighing]","8.1","AGGREGATED","100.0","364.8","COMPUTED","13.8","COMPUTED","","7.3","COMPUTED","","20.3","COMPUTED","","258.1","COMPUTED","1.7","COMPUTED","","4.3","COMPUTED","solar-ACT, 2m wind, Avg.","246.3","COMPUTED"
"Fincastle IMCIN","28-May-2019","2.7","ACTUAL","100.0","23.8","ACTUAL","100.0","13.8","AGGREGATED","100.0","46.8","AGGREGATED","100.0","212.2","AGGREGATED","using element [Precip. Weighing]","0.0","AGGREGATED","using element [Precip. Weighing]","9.5","AGGREGATED","100.0","366.3","COMPUTED","13.4","COMPUTED","","6.6","COMPUTED","","20.2","COMPUTED","","266.5","COMPUTED","1.7","COMPUTED","","5.4","COMPUTED","solar-ACT, 2m wind, Avg.","254.6","COMPUTED"
"Fincastle IMCIN","29-May-2019","5.5","ACTUAL","100.0","27.0","ACTUAL","100.0","17.2","AGGREGATED","100.0","42.6","AGGREGATED","100.0","212.2","AGGREGATED","using element [Precip. Weighing]","0.0","AGGREGATED","using element [Precip. Weighing]","16.6","AGGREGATED","100.0","367.9","COMPUTED","13.8","COMPUTED","","7.1","COMPUTED","","20.6","COMPUTED","","275.4","COMPUTED","1.7","COMPUTED","","6.8","COMPUTED","solar-ACT, 2m wind, Avg.","265.8","COMPUTED"
"Fincastle IMCIN","30-May-2019","7.8","ACTUAL","100.0","30.0","ACTUAL","100.0","18.2","AGGREGATED","100.0","50.5","AGGREGATED","100.0","212.2","AGGREGATED","using element [Precip. Weighing]","0.0","AGGREGATED","using element [Precip. Weighing]","16.5","AGGREGATED","100.0","369.8","COMPUTED","13.8","COMPUTED","","7.1","COMPUTED","","20.6","COMPUTED","","284.2","COMPUTED","1.7","COMPUTED","","6.9","COMPUTED","solar-ACT, 2m wind, Avg.","279.7","COMPUTED"
"Fincastle IMCIN","31-May-2019","10.0","ACTUAL","100.0","22.2","ACTUAL","100.0","14.9","AGGREGATED","100.0","61.8","AGGREGATED","100.0","212.2","AGGREGATED","using element [Precip. Weighing]","0.0","AGGREGATED","using element [Precip. Weighing]","10.5","AGGREGATED","100.0","370.7","COMPUTED","14.0","COMPUTED","","7.2","COMPUTED","","20.8","COMPUTED","","293.2","COMPUTED","0.0","COMPUTED","","3.6","COMPUTED","solar-ACT, 2m wind, Avg.","290.8","COMPUTED"
"Fincastle IMCIN","01-June-2019","8.0","ACTUAL","100.0","29.1","ACTUAL","100.0","18.8","AGGREGATED","100.0","58.5","AGGREGATED","100.0","212.2","AGGREGATED","using element [Precip. Weighing]","0.0","AGGREGATED","using element [Precip. Weighing]","9.6","AGGREGATED","100.0","372.1","COMPUTED","14.6","COMPUTED","","7.4","COMPUTED","","21.8","COMPUTED","","302.8","COMPUTED","0.0","COMPUTED","","5.6","COMPUTED","solar-ACT, 2m wind, Avg.","304.4","COMPUTED"
"Fincastle IMCIN","02-June-2019","12.2","ACTUAL","100.0","31.4","ACTUAL","100.0","22.4","AGGREGATED","100.0","44.3","AGGREGATED","100.0","212.2","AGGREGATED","using element [Precip. Weighing]","0.0","AGGREGATED","using element [Precip. Weighing]","11.9","AGGREGATED","100.0","376.5","COMPUTED","14.9","COMPUTED","","8.0","COMPUTED","","21.9","COMPUTED","","312.7","COMPUTED","0.0","COMPUTED","","7.1","COMPUTED","solar-ACT, 2m wind, Avg.","321.2","COMPUTED"
"Fincastle IMCIN","03-June-2019","14.2","ACTUAL","100.0","30.2","ACTUAL","100.0","22.4","AGGREGATED","100.0","39.3","AGGREGATED","100.0","212.2","AGGREGATED","using element [Precip. Weighing]","0.0","AGGREGATED","using element [Precip. Weighing]","24.6","AGGREGATED","100.0","378.5","COMPUTED","14.9","COMPUTED","","8.1","COMPUTED","","21.8","COMPUTED","","322.6","COMPUTED","0.0","COMPUTED","","8.5","COMPUTED","solar-ACT, 2m wind, Avg.","338.5","COMPUTED"
"Fincastle IMCIN","04-June-2019","8.3","ACTUAL","100.0","27.9","ACTUAL","100.0","18.5","AGGREGATED","100.0","42.1","AGGREGATED","100.0","212.2","AGGREGATED","using element [Precip. Weighing]","0.0","AGGREGATED","using element [Precip. Weighing]","17.2","AGGREGATED","100.0","379.8","COMPUTED","15.4","COMPUTED","","8.4","COMPUTED","","22.5","COMPUTED","","333.0","COMPUTED","0.0","COMPUTED","","7.4","COMPUTED","solar-ACT, 2m wind, Avg.","351.6","COMPUTED"
"Fincastle IMCIN","05-June-2019","7.9","ACTUAL","100.0","27.2","ACTUAL","100.0","17.8","AGGREGATED","100.0","45.7","AGGREGATED","100.0","212.2","AGGREGATED","using element [Precip. Weighing]","0.0","AGGREGATED","using element [Precip. Weighing]","18.3","AGGREGATED","100.0","382.5","COMPUTED","15.5","COMPUTED","","8.6","COMPUTED","","22.3","COMPUTED","","343.5","COMPUTED","0.0","COMPUTED","","6.8","COMPUTED","solar-ACT, 2m wind, Avg.","364.1","COMPUTED"
"Fincastle IMCIN","06-June-2019","12.4","ACTUAL","100.0","22.8","ACTUAL","100.0","16.6","AGGREGATED","100.0","52.1","AGGREGATED","100.0","212.2","AGGREGATED","using element [Precip. Weighing]","0.0","AGGREGATED","using element [Precip. Weighing]","18.9","AGGREGATED","100.0","386.1","COMPUTED","14.7","COMPUTED","","8.3","COMPUTED","","21.0","COMPUTED","","353.2","COMPUTED","0.0","COMPUTED","","3.8","COMPUTED","solar-ACT, 2m wind, Avg.","376.7","COMPUTED"
"Fincastle IMCIN","07-June-2019","4.9","ACTUAL","100.0","18.3","ACTUAL","100.0","11.3","AGGREGATED","100.0","65.1","AGGREGATED","100.0","215.5","AGGREGATED","using element [Precip. Weighing]","3.3","AGGREGATED","using element [Precip. Weighing]","23.5","AGGREGATED","100.0","387.9","COMPUTED","14.8","COMPUTED","","8.3","COMPUTED","","21.3","COMPUTED","","363.0","COMPUTED","0.0","COMPUTED","","4.9","COMPUTED","solar-ACT, 2m wind, Avg.","383.3","COMPUTED"
"Fincastle IMCIN","08-June-2019","2.6","ACTUAL","100.0","17.3","ACTUAL","100.0","10.1","AGGREGATED","100.0","60.4","AGGREGATED","100.0","215.5","AGGREGATED","using element [Precip. Weighing]","0.0","AGGREGATED","using element [Precip. Weighing]","13.6","AGGREGATED","100.0","391.0","COMPUTED","15.0","COMPUTED","","8.4","COMPUTED","","21.6","COMPUTED","","373.0","COMPUTED","0.0","COMPUTED","","3.9","COMPUTED","solar-ACT, 2m wind, Avg.","388.3","COMPUTED"
"Fincastle IMCIN","09-June-2019","4.6","ACTUAL","100.0","20.8","ACTUAL","100.0","13.5","AGGREGATED","100.0","56.4","AGGREGATED","100.0","215.5","AGGREGATED","using element [Precip. Weighing]","0.0","AGGREGATED","using element [Precip. Weighing]","11.2","AGGREGATED","100.0","393.5","COMPUTED","14.9","COMPUTED","","8.2","COMPUTED","","21.7","COMPUTED","","382.9","COMPUTED","0.0","COMPUTED","","4.8","COMPUTED","solar-ACT, 2m wind, Avg.","396.0","COMPUTED"
"Fincastle IMCIN","10-June-2019","5.4","ACTUAL","100.0","23.3","ACTUAL","100.0","15.6","AGGREGATED","100.0","52.7","AGGREGATED","100.0","215.5","AGGREGATED","using element [Precip. Weighing]","0.0","AGGREGATED","using element [Precip. Weighing]","10.1","AGGREGATED","100.0","396.2","COMPUTED","14.7","COMPUTED","","8.1","COMPUTED","","21.3","COMPUTED","","392.6","COMPUTED","0.0","COMPUTED","","4.6","COMPUTED","solar-ACT, 2m wind, Avg.","405.4","COMPUTED"
"Fincastle IMCIN","11-June-2019","9.2","ACTUAL","100.0","24.0","ACTUAL","100.0","17.0","AGGREGATED","100.0","54.7","AGGREGATED","100.0","215.5","AGGREGATED","using element [Precip. Weighing]","0.0","AGGREGATED","using element [Precip. Weighing]","10.3","AGGREGATED","100.0","398.7","COMPUTED","15.0","COMPUTED","","8.4","COMPUTED","","21.5","COMPUTED","","402.6","COMPUTED","0.0","COMPUTED","","5.2","COMPUTED","solar-ACT, 2m wind, Avg.","417.0","COMPUTED"
"Fincastle IMCIN","12-June-2019","8.6","ACTUAL","100.0","28.7","ACTUAL","100.0","19.8","AGGREGATED","100.0","52.5","AGGREGATED","100.0","215.5","AGGREGATED","using element [Precip. Weighing]","0.0","AGGREGATED","using element [Precip. Weighing]","7.7","AGGREGATED","100.0","401.7","COMPUTED","15.0","COMPUTED","","8.2","COMPUTED","","21.8","COMPUTED","","412.6","COMPUTED","0.0","COMPUTED","","5.9","COMPUTED","solar-ACT, 2m wind, Avg.","430.6","COMPUTED"
"Fincastle IMCIN","13-June-2019","10.6","ACTUAL","100.0","32.5","ACTUAL","100.0","20.7","AGGREGATED","100.0","57.7","AGGREGATED","100.0","217.1","AGGREGATED","using element [Precip. Weighing]","1.6","AGGREGATED","using element [Precip. Weighing]","12.7","AGGREGATED","100.0","404.7","COMPUTED","15.4","COMPUTED","","8.9","COMPUTED","","21.8","COMPUTED","","423.0","COMPUTED","0.0","COMPUTED","","7.0","COMPUTED","solar-ACT, 2m wind, Avg.","447.2","COMPUTED"
"Fincastle IMCIN","14-June-2019","12.6","ACTUAL","100.0","20.9","ACTUAL","100.0","16.3","AGGREGATED","100.0","78.5","AGGREGATED","100.0","224.9","AGGREGATED","using element [Precip. Weighing]","7.8","AGGREGATED","using element [Precip. Weighing]","11.8","AGGREGATED","100.0","407.8","COMPUTED","15.1","COMPUTED","","8.6","COMPUTED","","21.6","COMPUTED","","433.1","COMPUTED","0.0","COMPUTED","","3.7","COMPUTED","solar-ACT, 2m wind, Avg.","458.9","COMPUTED"
"Fincastle IMCIN","15-June-2019","10.3","ACTUAL","100.0","24.5","ACTUAL","100.0","17.0","AGGREGATED","100.0","63.8","AGGREGATED","100.0","224.9","AGGREGATED","using element [Precip. Weighing]","0.0","AGGREGATED","using element [Precip. Weighing]","10.4","AGGREGATED","100.0","411.4","COMPUTED","15.2","COMPUTED","","8.6","COMPUTED","","21.9","COMPUTED","","443.3","COMPUTED","0.0","COMPUTED","","5.0","COMPUTED","solar-ACT, 2m wind, Avg.","471.4","COMPUTED"
"Fincastle IMCIN","16-June-2019","10.1","ACTUAL","100.0","25.3","ACTUAL","100.0","17.7","AGGREGATED","100.0","59.9","AGGREGATED","100.0","224.9","AGGREGATED","using element [Precip. Weighing]","0.0","AGGREGATED","using element [Precip. Weighing]","10.2","AGGREGATED","100.0","413.7","COMPUTED","15.7","COMPUTED","","9.2","COMPUTED","","22.3","COMPUTED","","454.0","COMPUTED","0.0","COMPUTED","","5.5","COMPUTED","solar-ACT, 2m wind, Avg.","484.0","COMPUTED"
"Fincastle IMCIN","17-June-2019","10.5","ACTUAL","100.0","26.4","ACTUAL","100.0","18.7","AGGREGATED","100.0","58.1","AGGREGATED","100.0","224.9","AGGREGATED","using element [Precip. Weighing]","0.0","AGGREGATED","using element [Precip. Weighing]","8.7","AGGREGATED","100.0","416.5","COMPUTED","16.0","COMPUTED","","9.2","COMPUTED","","22.7","COMPUTED","","465.0","COMPUTED","0.0","COMPUTED","","5.7","COMPUTED","solar-ACT, 2m wind, Avg.","497.5","COMPUTED"
"Fincastle IMCIN","18-June-2019","10.1","ACTUAL","100.0","25.5","ACTUAL","100.0","18.3","AGGREGATED","100.0","64.4","AGGREGATED","100.0","226.1","AGGREGATED","using element [Precip. Weighing]","1.2","AGGREGATED","using element [Precip. Weighing]","12.2","AGGREGATED","100.0","419.5","COMPUTED","16.1","COMPUTED","","9.3","COMPUTED","","22.9","COMPUTED","","476.1","COMPUTED","0.0","COMPUTED","","5.3","COMPUTED","solar-ACT, 2m wind, Avg.","510.3","COMPUTED"
"Fincastle IMCIN","19-June-2019","8.3","ACTUAL","100.0","20.0","ACTUAL","100.0","14.8","AGGREGATED","100.0","71.5","AGGREGATED","100.0","226.2","AGGREGATED","using element [Precip. Weighing]","0.1","AGGREGATED","using element [Precip. Weighing]","17.1","AGGREGATED","100.0","422.0","COMPUTED","16.0","COMPUTED","","9.2","COMPUTED","","22.7","COMPUTED","","487.1","COMPUTED","0.0","COMPUTED","","4.1","COMPUTED","solar-ACT, 2m wind, Avg.","519.5","COMPUTED"
"Fincastle IMCIN","20-June-2019","6.4","ACTUAL","100.0","18.8","ACTUAL","100.0","11.0","AGGREGATED","100.0","72.6","AGGREGATED","100.0","228.6","AGGREGATED","using element [Precip. Weighing]","2.4","AGGREGATED","using element [Precip. Weighing]","9.0","AGGREGATED","100.0","423.9","COMPUTED","16.1","COMPUTED","","9.1","COMPUTED","","23.0","COMPUTED","","498.2","COMPUTED","0.0","COMPUTED","","3.8","COMPUTED","solar-ACT, 2m wind, Avg.","527.0","COMPUTED"
"Fincastle IMCIN","21-June-2019","7.6","ACTUAL","100.0","20.3","ACTUAL","100.0","12.9","AGGREGATED","100.0","70.4","AGGREGATED","100.0","228.6","AGGREGATED","using element [Precip. Weighing]","0.0","AGGREGATED","using element [Precip. Weighing]","17.5","AGGREGATED","100.0","426.6","COMPUTED","16.4","COMPUTED","","9.5","COMPUTED","","23.3","COMPUTED","","509.6","COMPUTED","0.0","COMPUTED","","4.8","COMPUTED","solar-ACT, 2m wind, Avg.","536.0","COMPUTED"
"Fincastle IMCIN","22-June-2019","10.2","ACTUAL","100.0","21.9","ACTUAL","100.0","15.3","AGGREGATED","100.0","64.6","AGGREGATED","100.0","228.6","AGGREGATED","using element [Precip. Weighing]","0.0","AGGREGATED","using element [Precip. Weighing]","24.7","AGGREGATED","100.0","428.3","COMPUTED","16.8","COMPUTED","","10.0","COMPUTED","","23.6","COMPUTED","","521.4","COMPUTED","0.0","COMPUTED","","5.4","COMPUTED","solar-ACT, 2m wind, Avg.","547.1","COMPUTED"
"Fincastle IMCIN","23-June-2019","10.3","ACTUAL","100.0","20.3","ACTUAL","100.0","14.6","AGGREGATED","100.0","73.0","AGGREGATED","100.0","232.2","AGGREGATED","using element [Precip. Weighing]","3.6","AGGREGATED","using element [Precip. Weighing]","12.1","AGGREGATED","100.0","429.3","COMPUTED","16.8","COMPUTED","","9.7","COMPUTED","","23.9","COMPUTED","","533.2","COMPUTED","0.0","COMPUTED","","3.7","COMPUTED","solar-ACT, 2m wind, Avg.","557.4","COMPUTED"
"Fincastle IMCIN","24-June-2019","9.2","ACTUAL","100.0","20.9","ACTUAL","100.0","14.3","AGGREGATED","100.0","73.8","AGGREGATED","100.0","232.9","AGGREGATED","using element [Precip. Weighing]","0.7","AGGREGATED","using element [Precip. Weighing]","12.9","AGGREGATED","100.0","431.2","COMPUTED","16.9","COMPUTED","","10.1","COMPUTED","","23.7","COMPUTED","","545.1","COMPUTED","0.0","COMPUTED","","4.0","COMPUTED","solar-ACT, 2m wind, Avg.","567.5","COMPUTED"
"Fincastle IMCIN","25-June-2019","6.4","ACTUAL","100.0","22.8","ACTUAL","100.0","15.1","AGGREGATED","100.0","64.5","AGGREGATED","100.0","232.9","AGGREGATED","using element [Precip. Weighing]","0.0","AGGREGATED","using element [Precip. Weighing]","10.1","AGGREGATED","100.0","433.8","COMPUTED","17.0","COMPUTED","","9.7","COMPUTED","","24.4","COMPUTED","","557.1","COMPUTED","0.0","COMPUTED","","5.2","COMPUTED","solar-ACT, 2m wind, Avg.","577.1","COMPUTED"
"Fincastle IMCIN","26-June-2019","7.8","ACTUAL","100.0","25.4","ACTUAL","100.0","17.6","AGGREGATED","100.0","59.0","AGGREGATED","100.0","232.9","AGGREGATED","using element [Precip. Weighing]","0.0","AGGREGATED","using element [Precip. Weighing]","8.3","AGGREGATED","100.0","436.0","COMPUTED","17.1","COMPUTED","","10.0","COMPUTED","","24.3","COMPUTED","","569.2","COMPUTED","0.0","COMPUTED","","5.6","COMPUTED","solar-ACT, 2m wind, Avg.","588.7","COMPUTED"
"Fincastle IMCIN","27-June-2019","10.9","ACTUAL","100.0","19.9","ACTUAL","100.0","15.4","AGGREGATED","100.0","84.8","AGGREGATED","100.0","237.9","AGGREGATED","using element [Precip. Weighing]","5.0","AGGREGATED","using element [Precip. Weighing]","10.9","AGGREGATED","100.0","437.6","COMPUTED","17.1","COMPUTED","","10.2","COMPUTED","","24.0","COMPUTED","","581.3","COMPUTED","0.0","COMPUTED","","2.3","COMPUTED","solar-ACT, 2m wind, Avg.","599.1","COMPUTED"
"Fincastle IMCIN","28-June-2019","7.8","ACTUAL","100.0","24.8","ACTUAL","100.0","16.2","AGGREGATED","100.0","71.4","AGGREGATED","100.0","238.0","AGGREGATED","using element [Precip. Weighing]","0.1","AGGREGATED","using element [Precip. Weighing]","8.3","AGGREGATED","100.0","439.6","COMPUTED","17.4","COMPUTED","","10.2","COMPUTED","","24.5","COMPUTED","","593.7","COMPUTED","0.0","COMPUTED","","4.8","COMPUTED","solar-ACT, 2m wind, Avg.","610.4","COMPUTED"
"Fincastle IMCIN","29-June-2019","9.8","ACTUAL","100.0","25.4","ACTUAL","100.0","18.4","AGGREGATED","100.0","47.0","AGGREGATED","100.0","238.0","AGGREGATED","using element [Precip. Weighing]","0.0","AGGREGATED","using element [Precip. Weighing]","19.8","AGGREGATED","100.0","443.0","COMPUTED","17.1","COMPUTED","","10.5","COMPUTED","","23.7","COMPUTED","","605.8","COMPUTED","0.0","COMPUTED","","6.7","COMPUTED","solar-ACT, 2m wind, Avg.","623.0","COMPUTED"
"Fincastle IMCIN","30-June-2019","5.6","ACTUAL","100.0","24.8","ACTUAL","100.0","16.5","AGGREGATED","100.0","58.6","AGGREGATED","100.0","238.0","AGGREGATED","using element [Precip. Weighing]","0.0","AGGREGATED","using element [Precip. Weighing]","6.8","AGGREGATED","100.0","444.7","COMPUTED","17.0","COMPUTED","","10.1","COMPUTED","","23.9","COMPUTED","","617.8","COMPUTED","0.0","COMPUTED","","5.3","COMPUTED","solar-ACT, 2m wind, Avg.","633.2","COMPUTED"
"Fincastle IMCIN","01-July-2019","8.7","ACTUAL","100.0","29.6","ACTUAL","100.0","17.9","AGGREGATED","100.0","58.0","AGGREGATED","100.0","238.3","AGGREGATED","using element [Precip. Weighing]","0.3","AGGREGATED","using element [Precip. Weighing]","18.9","AGGREGATED","100.0","446.2","COMPUTED","17.2","COMPUTED","","9.9","COMPUTED","","24.5","COMPUTED","","630.0","COMPUTED","0.0","COMPUTED","","7.5","COMPUTED","solar-ACT, 2m wind, Avg.","647.3","COMPUTED"
"Fincastle IMCIN","02-July-2019","7.3","ACTUAL","100.0","18.8","ACTUAL","100.0","12.8","AGGREGATED","100.0","68.9","AGGREGATED","100.0","238.3","AGGREGATED","using element [Precip. Weighing]","0.0","AGGREGATED","using element [Precip. Weighing]","7.6","AGGREGATED","100.0","447.2","COMPUTED","17.6","COMPUTED","","10.2","COMPUTED","","25.0","COMPUTED","","642.6","COMPUTED","0.0","COMPUTED","","3.2","COMPUTED","solar-ACT, 2m wind, Avg.","655.4","COMPUTED"
"Fincastle IMCIN","03-July-2019","11.0","ACTUAL","100.0","22.8","ACTUAL","100.0","16.3","AGGREGATED","100.0","63.1","AGGREGATED","100.0","238.3","AGGREGATED","using element [Precip. Weighing]","0.0","AGGREGATED","using element [Precip. Weighing]","9.5","AGGREGATED","100.0","448.9","COMPUTED","17.9","COMPUTED","","10.3","COMPUTED","","25.5","COMPUTED","","655.5","COMPUTED","0.0","COMPUTED","","5.1","COMPUTED","solar-ACT, 2m wind, Avg.","667.2","COMPUTED"
"Fincastle IMCIN","04-July-2019","7.0","ACTUAL","100.0","20.6","ACTUAL","100.0","12.7","AGGREGATED","100.0","81.2","AGGREGATED","100.0","238.4","AGGREGATED","using element [Precip. Weighing]","0.1","AGGREGATED","using element [Precip. Weighing]","12.1","AGGREGATED","100.0","449.9","COMPUTED","18.1","COMPUTED","","10.7","COMPUTED","","25.5","COMPUTED","","668.6","COMPUTED","0.0","COMPUTED","","3.0","COMPUTED","solar-ACT, 2m wind, Avg.","676.1","COMPUTED"
"Fincastle IMCIN","05-July-2019","10.8","ACTUAL","100.0","18.7","ACTUAL","100.0","13.9","AGGREGATED","100.0","82.4","AGGREGATED","100.0","238.6","AGGREGATED","using element [Precip. Weighing]","0.2","AGGREGATED","using element [Precip. Weighing]","8.9","AGGREGATED","100.0","451.8","COMPUTED","18.0","COMPUTED","","10.8","COMPUTED","","25.2","COMPUTED","","681.6","COMPUTED","0.0","COMPUTED","","2.1","COMPUTED","solar-ACT, 2m wind, Avg.","685.8","COMPUTED"
"Fincastle IMCIN","06-July-2019","9.4","ACTUAL","100.0","29.4","ACTUAL","100.0","19.1","AGGREGATED","100.0","67.6","AGGREGATED","100.0","239.1","AGGREGATED","using element [Precip. Weighing]","0.5","AGGREGATED","using element [Precip. Weighing]","12.2","AGGREGATED","100.0","453.4","COMPUTED","18.2","COMPUTED","","10.6","COMPUTED","","25.7","COMPUTED","","694.8","COMPUTED","0.0","COMPUTED","","6.1","COMPUTED","solar-ACT, 2m wind, Avg.","700.2","COMPUTED"
"Fincastle IMCIN","07-July-2019","9.0","ACTUAL","100.0","26.9","ACTUAL","100.0","17.0","AGGREGATED","100.0","74.5","AGGREGATED","100.0","239.5","AGGREGATED","using element [Precip. Weighing]","0.4","AGGREGATED","using element [Precip. Weighing]","8.4","AGGREGATED","100.0","454.9","COMPUTED","18.3","COMPUTED","","10.8","COMPUTED","","25.7","COMPUTED","","708.1","COMPUTED","0.0","COMPUTED","","4.4","COMPUTED","solar-ACT, 2m wind, Avg.","713.2","COMPUTED"
