"Station Name","Date (Local Standard Time)","Air Temp. Min. (°C)","Air Temp. Min. Source Flag","Air Temp. Min. Record Completeness (%)","Air Temp. Max. (°C)","Air Temp. Max. Source Flag","Air Temp. Max. Record Completeness (%)","Air Temp. Avg. (°C)","Air Temp. Avg. Source Flag","Air Temp. Avg. Record Completeness (%)","Humidity Avg. (%)","Humidity Avg. Source Flag","Humidity Avg. Record Completeness (%)","Precip. Accumulated (mm)","Precip. Accumulated Source Flag","Precip. Accumulated Comment","Precip. (mm)","Precip. Source Flag","Precip. Comment","Wind Speed 2 m Avg. (km/h)","Wind Speed 2 m Avg. Source Flag","Wind Speed 2 m Avg. Record Completeness (%)","Wind Speed 10 m Avg. (km/h)","Wind Speed 10 m Avg. Source Flag","Wind Speed 10 m Avg. Record Completeness (%)","Wind Dir. 10 m Avg. (°)","Wind Dir. 10 m Avg. Source Flag","Wind Dir. 10 m Avg. Record Completeness (%)","Frost Probability 0°C (%)","Frost Probability 0°C Source Flag","Frost Probability 0°C Record Completeness (%)"
"Fincastle IMCIN","26-June-2020","13.8","ACTUAL","100.0","31.3","ACTUAL","100.0","22.3","AGGREGATED","100.0","60.6","AGGREGATED","100.0","42.1","AGGREGATED","using element [Precip. Weighing]","0.0","AGGREGATED","using element [Precip. Weighing]","10.5","AGGREGATED","100.0","15.6","AGGREGATED","100.0","246.5","AGGREGATED","100.0","0.0","COMPUTED",""
"Fincastle IMCIN","27-June-2020","11.9","ACTUAL","100.0","23.5","ACTUAL","100.0","16.3","AGGREGATED","100.0","78.5","AGGREGATED","100.0","44.2","AGGREGATED","using element [Precip. Weighing]","2.1","AGGREGATED","using element [Precip. Weighing]","9.4","AGGREGATED","100.0","12.7","AGGREGATED","100.0","359.5","AGGREGATED","100.0","0.0","COMPUTED",""
"Fincastle IMCIN","28-June-2020","10.2","ACTUAL","100.0","15.9","ACTUAL","100.0","12.4","AGGREGATED","100.0","86.5","AGGREGATED","100.0","53.7","AGGREGATED","using element [Precip. Weighing]","9.5","AGGREGATED","using element [Precip. Weighing]","11.6","AGGREGATED","100.0","15.8","AGGREGATED","100.0","332.8","AGGREGATED","100.0","0.0","COMPUTED",""
"Fincastle IMCIN","29-June-2020","11.5","ACTUAL","100.0","18.2","ACTUAL","100.0","13.7","AGGREGATED","100.0","89.2","AGGREGATED","100.0","59.9","AGGREGATED","using element [Precip. Weighing]","6.2","AGGREGATED","using element [Precip. Weighing]","13.2","AGGREGATED","100.0","17.5","AGGREGATED","100.0","359.1","AGGREGATED","100.0","0.0","COMPUTED",""
"Fincastle IMCIN","30-June-2020","11.3","ACTUAL","100.0","17.4","ACTUAL","100.0","14.0","AGGREGATED","100.0","88.3","AGGREGATED","100.0","80.6","AGGREGATED","using element [Precip. Weighing]","20.7","AGGREGATED","using element [Precip. Weighing]","17.9","AGGREGATED","100.0","25.4","AGGREGATED","100.0","273.2","AGGREGATED","100.0","0.0","COMPUTED",""
"Fincastle IMCIN","01-July-2020","9.7","ACTUAL","100.0","21.1","ACTUAL","100.0","15.4","AGGREGATED","100.0","68.4","AGGREGATED","100.0","80.6","AGGREGATED","using element [Precip. Weighing]","0.0","AGGREGATED","using element [Precip. Weighing]","15.5","AGGREGATED","100.0","22.7","AGGREGATED","100.0","243.4","AGGREGATED","100.0","0.0","COMPUTED",""
"Fincastle IMCIN","02-July-2020","8.7","ACTUAL","100.0","20.5","ACTUAL","100.0","14.7","AGGREGATED","100.0","61.8","AGGREGATED","100.0","80.6","AGGREGATED","using element [Precip. Weighing]","0.0","AGGREGATED","using element [Precip. Weighing]","17.7","AGGREGATED","100.0","26.5","AGGREGATED","100.0","226.9","AGGREGATED","100.0","0.0","COMPUTED",""
"Fincastle IMCIN","03-July-2020","6.2","ACTUAL","100.0","27.0","ACTUAL","100.0","17.4","AGGREGATED","100.0","61.3","AGGREGATED","100.0","81.1","AGGREGATED","using element [Precip. Weighing]","0.5","AGGREGATED","using element [Precip. Weighing]","8.6","AGGREGATED","100.0","12.5","AGGREGATED","100.0","203.2","AGGREGATED","100.0","0.0","COMPUTED",""
"Fincastle IMCIN","04-July-2020","10.8","ACTUAL","100.0","24.9","ACTUAL","100.0","18.2","AGGREGATED","100.0","65.7","AGGREGATED","100.0","84.2","AGGREGATED","using element [Precip. Weighing]","3.1","AGGREGATED","using element [Precip. Weighing]","8.0","AGGREGATED","100.0","11.6","AGGREGATED","100.0","249.0","AGGREGATED","100.0","0.0","COMPUTED",""
"Fincastle IMCIN","05-July-2020","7.8","ACTUAL","100.0","24.3","ACTUAL","100.0","16.5","AGGREGATED","100.0","66.6","AGGREGATED","100.0","84.2","AGGREGATED","using element [Precip. Weighing]","0.0","AGGREGATED","using element [Precip. Weighing]","5.3","AGGREGATED","100.0","6.5","AGGREGATED","100.0","281.0","AGGREGATED","100.0","0.0","COMPUTED",""
"Fincastle IMCIN","06-July-2020","8.4","ACTUAL","100.0","26.7","ACTUAL","100.0","17.8","AGGREGATED","100.0","68.5","AGGREGATED","100.0","84.2","AGGREGATED","using element [Precip. Weighing]","0.0","AGGREGATED","using element [Precip. Weighing]","6.0","AGGREGATED","100.0","7.8","AGGREGATED","100.0","178.9","AGGREGATED","100.0","0.0","COMPUTED",""
"Fincastle IMCIN","07-July-2020","9.9","ACTUAL","100.0","22.0","ACTUAL","100.0","15.1","AGGREGATED","100.0","80.7","AGGREGATED","100.0","92.4","AGGREGATED","using element [Precip. Weighing]","8.2","AGGREGATED","using element [Precip. Weighing]","8.3","AGGREGATED","100.0","12.2","AGGREGATED","100.0","250.2","AGGREGATED","100.0","0.0","COMPUTED",""
"Fincastle IMCIN","08-July-2020","11.4","ACTUAL","100.0","17.0","ACTUAL","100.0","13.9","AGGREGATED","100.0","84.0","AGGREGATED","100.0","98.0","AGGREGATED","using element [Precip. Weighing]","5.6","AGGREGATED","using element [Precip. Weighing]","14.1","AGGREGATED","100.0","21.3","AGGREGATED","100.0","295.7","AGGREGATED","100.0","0.0","COMPUTED",""
"Fincastle IMCIN","09-July-2020","7.8","ACTUAL","100.0","24.4","ACTUAL","100.0","16.5","AGGREGATED","100.0","75.5","AGGREGATED","100.0","98.1","AGGREGATED","using element [Precip. Weighing]","0.1","AGGREGATED","using element [Precip. Weighing]","6.5","AGGREGATED","100.0","9.0","AGGREGATED","100.0","186.4","AGGREGATED","100.0","0.0","COMPUTED",""
"Fincastle IMCIN","10-July-2020","12.5","ACTUAL","100.0","24.2","ACTUAL","100.0","17.6","AGGREGATED","100.0","70.7","AGGREGATED","100.0","98.2","AGGREGATED","using element [Precip. Weighing]","0.1","AGGREGATED","using element [Precip. Weighing]","6.5","AGGREGATED","100.0","9.3","AGGREGATED","100.0","240.1","AGGREGATED","100.0","0.0","COMPUTED",""
"Fincastle IMCIN","11-July-2020","9.6","ACTUAL","100.0","27.6","ACTUAL","100.0","19.0","AGGREGATED","100.0","64.3","AGGREGATED","100.0","98.3","AGGREGATED","using element [Precip. Weighing]","0.1","AGGREGATED","using element [Precip. Weighing]","8.7","AGGREGATED","100.0","13.4","AGGREGATED","100.0","216.1","AGGREGATED","100.0","0.0","COMPUTED",""
"Fincastle IMCIN","12-July-2020","11.7","ACTUAL","100.0","24.7","ACTUAL","100.0","19.7","AGGREGATED","100.0","52.1","AGGREGATED","100.0","98.7","AGGREGATED","using element [Precip. Weighing]","0.4","AGGREGATED","using element [Precip. Weighing]","14.9","AGGREGATED","100.0","22.3","AGGREGATED","100.0","251.4","AGGREGATED","100.0","0.0","COMPUTED",""
"Fincastle IMCIN","13-July-2020","7.7","ACTUAL","100.0","22.1","ACTUAL","100.0","14.2","AGGREGATED","100.0","69.5","AGGREGATED","100.0","102.2","AGGREGATED","using element [Precip. Weighing]","3.5","AGGREGATED","using element [Precip. Weighing]","8.8","AGGREGATED","100.0","12.0","AGGREGATED","100.0","262.3","AGGREGATED","100.0","0.0","COMPUTED",""
"Fincastle IMCIN","14-July-2020","6.5","ACTUAL","100.0","23.2","ACTUAL","100.0","15.3","AGGREGATED","100.0","60.8","AGGREGATED","100.0","102.2","AGGREGATED","using element [Precip. Weighing]","0.0","AGGREGATED","using element [Precip. Weighing]","8.4","AGGREGATED","100.0","12.4","AGGREGATED","100.0","240.3","AGGREGATED","100.0","0.0","COMPUTED",""
